trial_num,context_id,is_old,target_pos,target_shape,distractors
700,new_ctx_15136,False,"(4, 7)",T_right,"[((4, 3), 'L_down'), ((8, 7), 'L_down'), ((3, 0), 'L_up'), ((0, 7), 'L_up'), ((0, 3), 'L_down'), ((6, 1), 'L_left'), ((0, 0), 'L_right'), ((9, 3), 'L_up'), ((2, 5), 'L_down'), ((6, 5), 'L_right'), ((9, 0), 'L_right')]"
29,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
259,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
652,new_ctx_80696,False,"(7, 5)",T_right,"[((2, 2), 'L_down'), ((2, 6), 'L_left'), ((4, 0), 'L_left'), ((5, 7), 'L_right'), ((0, 4), 'L_up'), ((6, 2), 'L_down'), ((4, 4), 'L_right'), ((9, 3), 'L_down'), ((0, 0), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_down')]"
695,new_ctx_18857,False,"(7, 2)",T_left,"[((9, 4), 'L_up'), ((0, 3), 'L_up'), ((1, 0), 'L_left'), ((5, 4), 'L_up'), ((5, 0), 'L_left'), ((4, 7), 'L_left'), ((2, 5), 'L_down'), ((7, 7), 'L_down'), ((3, 2), 'L_down'), ((9, 0), 'L_right'), ((0, 7), 'L_left')]"
682,new_ctx_42519,False,"(2, 2)",T_left,"[((0, 0), 'L_up'), ((4, 0), 'L_right'), ((7, 5), 'L_up'), ((6, 2), 'L_up'), ((4, 7), 'L_right'), ((1, 7), 'L_up'), ((0, 4), 'L_left'), ((9, 0), 'L_left'), ((9, 3), 'L_up'), ((9, 7), 'L_down'), ((4, 4), 'L_left')]"
413,new_ctx_92234,False,"(4, 4)",T_left,"[((6, 7), 'L_down'), ((7, 0), 'L_down'), ((2, 2), 'L_left'), ((0, 4), 'L_up'), ((9, 6), 'L_up'), ((3, 7), 'L_up'), ((4, 0), 'L_left'), ((9, 2), 'L_right'), ((0, 0), 'L_up'), ((0, 7), 'L_left'), ((7, 4), 'L_down')]"
632,new_ctx_77252,False,"(3, 4)",T_right,"[((3, 0), 'L_right'), ((9, 7), 'L_left'), ((0, 6), 'L_down'), ((6, 1), 'L_down'), ((9, 0), 'L_left'), ((0, 3), 'L_up'), ((3, 7), 'L_right'), ((6, 4), 'L_right'), ((0, 0), 'L_up'), ((9, 3), 'L_left'), ((6, 7), 'L_left')]"
386,new_ctx_85222,False,"(3, 2)",T_right,"[((5, 4), 'L_up'), ((0, 3), 'L_right'), ((0, 0), 'L_right'), ((5, 7), 'L_right'), ((7, 2), 'L_left'), ((0, 7), 'L_left'), ((9, 7), 'L_up'), ((2, 5), 'L_left'), ((9, 0), 'L_left'), ((9, 4), 'L_up'), ((5, 0), 'L_up')]"
95,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
118,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
254,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
661,new_ctx_92787,False,"(5, 5)",T_right,"[((3, 3), 'L_right'), ((0, 7), 'L_left'), ((0, 3), 'L_down'), ((6, 0), 'L_right'), ((9, 5), 'L_left'), ((7, 3), 'L_left'), ((3, 7), 'L_right'), ((3, 0), 'L_up'), ((9, 0), 'L_up'), ((0, 0), 'L_right'), ((7, 7), 'L_left')]"
167,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
389,new_ctx_45505,False,"(2, 2)",T_left,"[((5, 7), 'L_right'), ((4, 4), 'L_right'), ((1, 7), 'L_left'), ((9, 0), 'L_up'), ((6, 2), 'L_down'), ((7, 5), 'L_left'), ((0, 0), 'L_right'), ((9, 3), 'L_down'), ((4, 0), 'L_up'), ((0, 4), 'L_down'), ((9, 7), 'L_left')]"
688,new_ctx_42921,False,"(5, 0)",T_left,"[((1, 0), 'L_right'), ((5, 4), 'L_down'), ((3, 7), 'L_right'), ((1, 4), 'L_up'), ((6, 7), 'L_up'), ((7, 2), 'L_down'), ((9, 7), 'L_right'), ((9, 4), 'L_right'), ((9, 0), 'L_down'), ((3, 2), 'L_down'), ((0, 7), 'L_left')]"
117,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
108,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
170,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
577,new_ctx_64961,False,"(2, 5)",T_right,"[((5, 0), 'L_up'), ((7, 7), 'L_up'), ((3, 2), 'L_right'), ((7, 2), 'L_left'), ((9, 5), 'L_up'), ((5, 4), 'L_down'), ((0, 3), 'L_down'), ((9, 0), 'L_up'), ((0, 7), 'L_down'), ((1, 0), 'L_down'), ((4, 7), 'L_left')]"
454,new_ctx_38659,False,"(6, 3)",T_right,"[((0, 7), 'L_up'), ((3, 0), 'L_left'), ((0, 0), 'L_up'), ((6, 6), 'L_right'), ((9, 1), 'L_left'), ((0, 3), 'L_up'), ((3, 6), 'L_left'), ((9, 7), 'L_left'), ((6, 0), 'L_left'), ((9, 4), 'L_up'), ((3, 3), 'L_down')]"
552,new_ctx_40846,False,"(7, 2)",T_right,"[((3, 6), 'L_left'), ((2, 2), 'L_up'), ((0, 7), 'L_up'), ((9, 4), 'L_down'), ((9, 7), 'L_down'), ((4, 0), 'L_up'), ((5, 4), 'L_down'), ((6, 7), 'L_down'), ((9, 0), 'L_down'), ((0, 4), 'L_right'), ((0, 0), 'L_right')]"
31,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
660,new_ctx_19406,False,"(6, 4)",T_left,"[((6, 0), 'L_right'), ((2, 4), 'L_left'), ((4, 2), 'L_up'), ((6, 7), 'L_left'), ((9, 6), 'L_up'), ((9, 0), 'L_up'), ((2, 0), 'L_left'), ((0, 6), 'L_down'), ((3, 7), 'L_left'), ((9, 3), 'L_right'), ((0, 2), 'L_up')]"
580,new_ctx_65733,False,"(6, 1)",T_right,"[((2, 5), 'L_up'), ((7, 5), 'L_up'), ((0, 3), 'L_up'), ((3, 0), 'L_up'), ((4, 7), 'L_left'), ((9, 7), 'L_right'), ((9, 0), 'L_left'), ((0, 7), 'L_right'), ((0, 0), 'L_right'), ((9, 3), 'L_up'), ((4, 3), 'L_left')]"
692,new_ctx_16669,False,"(7, 5)",T_right,"[((2, 2), 'L_right'), ((0, 7), 'L_right'), ((5, 7), 'L_up'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right'), ((4, 4), 'L_up'), ((0, 4), 'L_left'), ((0, 0), 'L_left'), ((9, 3), 'L_down'), ((6, 2), 'L_up')]"
592,new_ctx_80803,False,"(6, 2)",T_left,"[((6, 7), 'L_up'), ((9, 6), 'L_left'), ((9, 3), 'L_left'), ((0, 7), 'L_up'), ((9, 0), 'L_up'), ((2, 2), 'L_up'), ((4, 4), 'L_right'), ((0, 0), 'L_down'), ((4, 0), 'L_right'), ((3, 7), 'L_left'), ((0, 4), 'L_down')]"
356,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
647,new_ctx_74293,False,"(5, 7)",T_right,"[((3, 1), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_left'), ((3, 5), 'L_down'), ((0, 4), 'L_right'), ((5, 3), 'L_left'), ((0, 0), 'L_up'), ((6, 0), 'L_left'), ((7, 5), 'L_left'), ((1, 7), 'L_down'), ((9, 0), 'L_down')]"
163,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
681,new_ctx_67646,False,"(2, 2)",T_left,"[((6, 6), 'L_right'), ((7, 2), 'L_right'), ((0, 7), 'L_left'), ((0, 0), 'L_right'), ((5, 0), 'L_left'), ((4, 4), 'L_down'), ((9, 4), 'L_right'), ((9, 7), 'L_right'), ((0, 4), 'L_right'), ((3, 7), 'L_down'), ((9, 0), 'L_left')]"
188,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
402,new_ctx_98553,False,"(2, 5)",T_left,"[((9, 7), 'L_down'), ((0, 3), 'L_left'), ((7, 2), 'L_right'), ((6, 5), 'L_left'), ((9, 4), 'L_down'), ((3, 0), 'L_up'), ((4, 3), 'L_right'), ((0, 0), 'L_left'), ((0, 7), 'L_up'), ((9, 0), 'L_down'), ((4, 7), 'L_down')]"
337,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
41,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
155,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
584,new_ctx_24951,False,"(3, 2)",T_left,"[((9, 4), 'L_right'), ((7, 2), 'L_down'), ((5, 4), 'L_right'), ((9, 7), 'L_up'), ((1, 0), 'L_right'), ((0, 3), 'L_left'), ((4, 7), 'L_right'), ((9, 0), 'L_up'), ((0, 7), 'L_right'), ((2, 5), 'L_left'), ((5, 0), 'L_right')]"
324,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
554,new_ctx_52665,False,"(2, 2)",T_right,"[((6, 0), 'L_right'), ((3, 5), 'L_down'), ((1, 7), 'L_down'), ((9, 7), 'L_down'), ((7, 5), 'L_down'), ((5, 7), 'L_up'), ((9, 0), 'L_right'), ((9, 3), 'L_right'), ((0, 0), 'L_down'), ((0, 4), 'L_up'), ((5, 3), 'L_up')]"
306,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
148,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
127,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
534,new_ctx_40845,False,"(1, 4)",T_left,"[((3, 2), 'L_down'), ((7, 2), 'L_down'), ((9, 7), 'L_up'), ((0, 0), 'L_right'), ((6, 7), 'L_up'), ((3, 6), 'L_up'), ((9, 4), 'L_up'), ((9, 0), 'L_right'), ((0, 7), 'L_left'), ((5, 4), 'L_right'), ((5, 0), 'L_left')]"
286,old_ctx_9,True,"(6, 0)",T_left,"[((3, 0), 'L_up'), ((7, 5), 'L_left'), ((9, 3), 'L_down'), ((2, 5), 'L_up'), ((4, 7), 'L_right'), ((5, 3), 'L_down'), ((0, 7), 'L_left'), ((0, 0), 'L_left'), ((9, 7), 'L_up'), ((9, 0), 'L_left'), ((0, 3), 'L_down')]"
686,new_ctx_14965,False,"(9, 7)",T_right,"[((2, 2), 'L_right'), ((7, 5), 'L_right'), ((3, 5), 'L_up'), ((7, 0), 'L_down'), ((1, 7), 'L_right'), ((9, 3), 'L_right'), ((5, 3), 'L_up'), ((4, 0), 'L_left'), ((0, 4), 'L_up'), ((0, 0), 'L_up'), ((5, 7), 'L_up')]"
507,new_ctx_43492,False,"(6, 7)",T_right,"[((3, 0), 'L_right'), ((0, 4), 'L_up'), ((9, 4), 'L_up'), ((6, 4), 'L_up'), ((3, 7), 'L_right'), ((9, 1), 'L_left'), ((3, 4), 'L_right'), ((0, 0), 'L_left'), ((6, 1), 'L_up'), ((9, 7), 'L_right'), ((0, 7), 'L_down')]"
698,new_ctx_78228,False,"(3, 7)",T_left,"[((0, 1), 'L_right'), ((3, 4), 'L_up'), ((5, 2), 'L_down'), ((6, 7), 'L_left'), ((9, 7), 'L_right'), ((3, 0), 'L_up'), ((0, 4), 'L_up'), ((9, 2), 'L_right'), ((7, 4), 'L_right'), ((7, 0), 'L_right'), ((0, 7), 'L_up')]"
367,new_ctx_34936,False,"(1, 0)",T_left,"[((7, 6), 'L_right'), ((9, 0), 'L_up'), ((2, 5), 'L_left'), ((7, 2), 'L_down'), ((9, 4), 'L_up'), ((3, 2), 'L_down'), ((0, 7), 'L_down'), ((0, 3), 'L_right'), ((4, 7), 'L_right'), ((5, 4), 'L_down'), ((5, 0), 'L_down')]"
487,new_ctx_77561,False,"(7, 6)",T_left,"[((5, 0), 'L_up'), ((3, 2), 'L_right'), ((4, 7), 'L_right'), ((5, 4), 'L_up'), ((0, 3), 'L_left'), ((2, 5), 'L_left'), ((9, 4), 'L_up'), ((7, 2), 'L_right'), ((1, 0), 'L_left'), ((0, 7), 'L_right'), ((9, 0), 'L_left')]"
258,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
68,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
370,new_ctx_82120,False,"(1, 7)",T_left,"[((6, 2), 'L_left'), ((7, 5), 'L_up'), ((9, 0), 'L_up'), ((2, 2), 'L_down'), ((9, 7), 'L_up'), ((4, 4), 'L_left'), ((5, 7), 'L_up'), ((0, 0), 'L_right'), ((9, 3), 'L_right'), ((4, 0), 'L_up'), ((0, 4), 'L_left')]"
168,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
388,new_ctx_21606,False,"(0, 0)",T_left,"[((4, 4), 'L_left'), ((7, 2), 'L_up'), ((5, 0), 'L_up'), ((9, 4), 'L_up'), ((6, 7), 'L_up'), ((9, 0), 'L_down'), ((0, 7), 'L_left'), ((2, 2), 'L_up'), ((0, 4), 'L_right'), ((9, 7), 'L_up'), ((3, 7), 'L_right')]"
69,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
545,new_ctx_84128,False,"(3, 0)",T_right,"[((6, 3), 'L_down'), ((6, 7), 'L_up'), ((0, 3), 'L_up'), ((0, 7), 'L_right'), ((3, 3), 'L_up'), ((9, 4), 'L_left'), ((9, 7), 'L_up'), ((0, 0), 'L_right'), ((9, 1), 'L_left'), ((3, 6), 'L_right'), ((6, 0), 'L_down')]"
174,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
368,new_ctx_11421,False,"(9, 0)",T_left,"[((9, 7), 'L_left'), ((4, 7), 'L_up'), ((2, 5), 'L_up'), ((1, 0), 'L_down'), ((7, 2), 'L_left'), ((4, 0), 'L_down'), ((6, 5), 'L_left'), ((9, 4), 'L_up'), ((4, 3), 'L_right'), ((0, 7), 'L_right'), ((0, 3), 'L_right')]"
241,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
526,new_ctx_45333,False,"(3, 0)",T_right,"[((0, 1), 'L_down'), ((6, 4), 'L_up'), ((3, 7), 'L_up'), ((6, 0), 'L_up'), ((9, 7), 'L_left'), ((0, 7), 'L_left'), ((0, 4), 'L_right'), ((9, 0), 'L_right'), ((3, 3), 'L_down'), ((9, 3), 'L_left'), ((6, 7), 'L_down')]"
683,new_ctx_68705,False,"(6, 7)",T_left,"[((9, 0), 'L_right'), ((0, 2), 'L_down'), ((2, 4), 'L_down'), ((4, 2), 'L_down'), ((2, 0), 'L_left'), ((6, 4), 'L_up'), ((6, 0), 'L_left'), ((9, 3), 'L_up'), ((9, 6), 'L_up'), ((3, 7), 'L_down'), ((0, 7), 'L_down')]"
522,new_ctx_17863,False,"(3, 3)",T_right,"[((9, 4), 'L_down'), ((6, 7), 'L_left'), ((6, 0), 'L_left'), ((3, 0), 'L_left'), ((3, 7), 'L_down'), ((0, 4), 'L_up'), ((9, 7), 'L_down'), ((6, 3), 'L_right'), ((0, 0), 'L_up'), ((0, 7), 'L_left'), ((9, 0), 'L_up')]"
655,new_ctx_26660,False,"(2, 5)",T_right,"[((7, 2), 'L_up'), ((0, 0), 'L_left'), ((9, 0), 'L_left'), ((8, 7), 'L_left'), ((4, 0), 'L_down'), ((0, 3), 'L_right'), ((9, 4), 'L_up'), ((4, 7), 'L_down'), ((0, 7), 'L_up'), ((4, 3), 'L_down'), ((6, 5), 'L_up')]"
556,new_ctx_27599,False,"(9, 7)",T_right,"[((3, 6), 'L_right'), ((9, 3), 'L_down'), ((3, 3), 'L_left'), ((0, 7), 'L_up'), ((6, 1), 'L_up'), ((3, 0), 'L_left'), ((6, 4), 'L_right'), ((0, 0), 'L_up'), ((6, 7), 'L_up'), ((9, 0), 'L_right'), ((0, 4), 'L_right')]"
639,new_ctx_27152,False,"(9, 0)",T_right,"[((7, 5), 'L_down'), ((3, 1), 'L_left'), ((3, 5), 'L_up'), ((0, 1), 'L_down'), ((6, 0), 'L_up'), ((0, 7), 'L_up'), ((5, 3), 'L_left'), ((5, 7), 'L_right'), ((0, 4), 'L_up'), ((9, 3), 'L_right'), ((9, 7), 'L_right')]"
222,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
238,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
228,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
547,new_ctx_26799,False,"(2, 5)",T_left,"[((6, 5), 'L_left'), ((3, 0), 'L_up'), ((4, 3), 'L_down'), ((0, 3), 'L_up'), ((9, 6), 'L_right'), ((8, 3), 'L_right'), ((4, 7), 'L_left'), ((6, 0), 'L_up'), ((0, 7), 'L_right'), ((0, 0), 'L_right'), ((9, 0), 'L_down')]"
670,new_ctx_85103,False,"(7, 5)",T_right,"[((5, 3), 'L_down'), ((0, 5), 'L_right'), ((0, 1), 'L_right'), ((9, 3), 'L_down'), ((2, 7), 'L_left'), ((9, 7), 'L_right'), ((2, 3), 'L_down'), ((6, 0), 'L_right'), ((9, 0), 'L_left'), ((3, 0), 'L_left'), ((5, 7), 'L_up')]"
332,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
166,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
508,new_ctx_36810,False,"(3, 6)",T_left,"[((9, 1), 'L_up'), ((3, 3), 'L_right'), ((3, 0), 'L_left'), ((9, 4), 'L_down'), ((6, 3), 'L_down'), ((0, 1), 'L_down'), ((9, 7), 'L_down'), ((0, 7), 'L_down'), ((6, 7), 'L_left'), ((6, 0), 'L_right'), ((0, 4), 'L_down')]"
300,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
50,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
398,new_ctx_35211,False,"(7, 3)",T_left,"[((3, 0), 'L_down'), ((0, 1), 'L_right'), ((5, 5), 'L_left'), ((0, 7), 'L_right'), ((3, 7), 'L_up'), ((9, 1), 'L_down'), ((3, 3), 'L_down'), ((9, 5), 'L_up'), ((6, 0), 'L_right'), ((0, 4), 'L_right'), ((7, 7), 'L_left')]"
